signal id;x;y;time;signal state
exampleSignal6;-5020.0;0.0;29040.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;29040.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;29040.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;29040.0;RED
exampleSignal6;-5020.0;0.0;29070.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;29070.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;29070.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;29070.0;GREEN
exampleSignal6;-5020.0;0.0;29100.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;29100.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;29100.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;29100.0;RED
exampleSignal6;-5020.0;0.0;29130.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;29130.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;29130.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;29130.0;GREEN
exampleSignal6;-5020.0;0.0;29160.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;29160.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;29160.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;29160.0;RED
exampleSignal6;-5020.0;0.0;29190.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;29190.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;29190.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;29190.0;GREEN
exampleSignal6;-5020.0;0.0;29220.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;29220.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;29220.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;29220.0;RED
exampleSignal6;-5020.0;0.0;29250.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;29250.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;29250.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;29250.0;GREEN
exampleSignal6;-5020.0;0.0;29280.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;29280.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;29280.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;29280.0;RED
exampleSignal6;-5020.0;0.0;29310.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;29310.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;29310.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;29310.0;GREEN
exampleSignal6;-5020.0;0.0;29340.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;29340.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;29340.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;29340.0;RED
exampleSignal6;-5020.0;0.0;29370.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;29370.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;29370.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;29370.0;GREEN
exampleSignal6;-5020.0;0.0;29400.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;29400.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;29400.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;29400.0;RED
exampleSignal6;-5020.0;0.0;29430.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;29430.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;29430.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;29430.0;GREEN
exampleSignal6;-5020.0;0.0;29460.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;29460.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;29460.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;29460.0;RED
exampleSignal6;-5020.0;0.0;29490.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;29490.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;29490.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;29490.0;GREEN
exampleSignal6;-5020.0;0.0;29520.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;29520.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;29520.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;29520.0;RED
exampleSignal6;-5020.0;0.0;29550.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;29550.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;29550.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;29550.0;GREEN
exampleSignal6;-5020.0;0.0;29580.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;29580.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;29580.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;29580.0;RED
exampleSignal6;-5020.0;0.0;29610.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;29610.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;29610.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;29610.0;GREEN
exampleSignal6;-5020.0;0.0;29640.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;29640.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;29640.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;29640.0;RED
exampleSignal6;-5020.0;0.0;29670.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;29670.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;29670.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;29670.0;GREEN
exampleSignal6;-5020.0;0.0;29700.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;29700.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;29700.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;29700.0;RED
exampleSignal6;-5020.0;0.0;29730.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;29730.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;29730.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;29730.0;GREEN
exampleSignal6;-5020.0;0.0;29760.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;29760.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;29760.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;29760.0;RED
exampleSignal6;-5020.0;0.0;29790.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;29790.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;29790.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;29790.0;GREEN
exampleSignal6;-5020.0;0.0;29820.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;29820.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;29820.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;29820.0;RED
exampleSignal6;-5020.0;0.0;29850.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;29850.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;29850.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;29850.0;GREEN
exampleSignal6;-5020.0;0.0;29880.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;29880.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;29880.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;29880.0;RED
exampleSignal6;-5020.0;0.0;29910.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;29910.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;29910.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;29910.0;GREEN
exampleSignal6;-5020.0;0.0;29940.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;29940.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;29940.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;29940.0;RED
exampleSignal6;-5020.0;0.0;29970.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;29970.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;29970.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;29970.0;GREEN
exampleSignal6;-5020.0;0.0;30000.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;30000.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;30000.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;30000.0;RED
exampleSignal6;-5020.0;0.0;30030.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;30030.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;30030.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;30030.0;GREEN
exampleSignal6;-5020.0;0.0;30060.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;30060.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;30060.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;30060.0;RED
exampleSignal6;-5020.0;0.0;30090.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;30090.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;30090.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;30090.0;GREEN
exampleSignal6;-5020.0;0.0;30120.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;30120.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;30120.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;30120.0;RED
exampleSignal6;-5020.0;0.0;30150.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;30150.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;30150.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;30150.0;GREEN
exampleSignal6;-5020.0;0.0;30180.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;30180.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;30180.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;30180.0;RED
exampleSignal6;-5020.0;0.0;30210.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;30210.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;30210.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;30210.0;GREEN
exampleSignal6;-5020.0;0.0;30240.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;30240.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;30240.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;30240.0;RED
exampleSignal6;-5020.0;0.0;30270.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;30270.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;30270.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;30270.0;GREEN
exampleSignal6;-5020.0;0.0;30300.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;30300.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;30300.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;30300.0;RED
exampleSignal6;-5020.0;0.0;30330.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;30330.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;30330.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;30330.0;GREEN
exampleSignal6;-5020.0;0.0;30360.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;30360.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;30360.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;30360.0;RED
exampleSignal6;-5020.0;0.0;30390.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;30390.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;30390.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;30390.0;GREEN
exampleSignal6;-5020.0;0.0;30420.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;30420.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;30420.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;30420.0;RED
exampleSignal6;-5020.0;0.0;30450.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;30450.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;30450.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;30450.0;GREEN
exampleSignal6;-5020.0;0.0;30480.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;30480.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;30480.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;30480.0;RED
exampleSignal6;-5020.0;0.0;30510.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;30510.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;30510.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;30510.0;GREEN
exampleSignal6;-5020.0;0.0;30540.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;30540.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;30540.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;30540.0;RED
exampleSignal6;-5020.0;0.0;30570.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;30570.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;30570.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;30570.0;GREEN
exampleSignal6;-5020.0;0.0;30600.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;30600.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;30600.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;30600.0;RED
exampleSignal6;-5020.0;0.0;30630.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;30630.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;30630.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;30630.0;GREEN
exampleSignal6;-5020.0;0.0;30660.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;30660.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;30660.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;30660.0;RED
exampleSignal6;-5020.0;0.0;30690.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;30690.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;30690.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;30690.0;GREEN
exampleSignal6;-5020.0;0.0;30720.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;30720.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;30720.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;30720.0;RED
exampleSignal6;-5020.0;0.0;30750.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;30750.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;30750.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;30750.0;GREEN
exampleSignal6;-5020.0;0.0;30780.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;30780.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;30780.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;30780.0;RED
exampleSignal6;-5020.0;0.0;30810.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;30810.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;30810.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;30810.0;GREEN
exampleSignal6;-5020.0;0.0;30840.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;30840.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;30840.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;30840.0;RED
exampleSignal6;-5020.0;0.0;30870.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;30870.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;30870.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;30870.0;GREEN
exampleSignal6;-5020.0;0.0;30900.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;30900.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;30900.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;30900.0;RED
exampleSignal6;-5020.0;0.0;30930.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;30930.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;30930.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;30930.0;GREEN
exampleSignal6;-5020.0;0.0;30960.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;30960.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;30960.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;30960.0;RED
exampleSignal6;-5020.0;0.0;30990.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;30990.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;30990.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;30990.0;GREEN
exampleSignal6;-5020.0;0.0;31020.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;31020.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;31020.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;31020.0;RED
exampleSignal6;-5020.0;0.0;31050.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;31050.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;31050.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;31050.0;GREEN
exampleSignal6;-5020.0;0.0;31080.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;31080.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;31080.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;31080.0;RED
exampleSignal6;-5020.0;0.0;31110.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;31110.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;31110.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;31110.0;GREEN
exampleSignal6;-5020.0;0.0;31140.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;31140.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;31140.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;31140.0;RED
exampleSignal6;-5020.0;0.0;31170.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;31170.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;31170.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;31170.0;GREEN
exampleSignal6;-5020.0;0.0;31200.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;31200.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;31200.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;31200.0;RED
exampleSignal6;-5020.0;0.0;31230.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;31230.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;31230.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;31230.0;GREEN
exampleSignal6;-5020.0;0.0;31260.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;31260.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;31260.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;31260.0;RED
exampleSignal6;-5020.0;0.0;31290.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;31290.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;31290.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;31290.0;GREEN
exampleSignal6;-5020.0;0.0;31320.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;31320.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;31320.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;31320.0;RED
exampleSignal6;-5020.0;0.0;31350.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;31350.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;31350.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;31350.0;GREEN
exampleSignal6;-5020.0;0.0;31380.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;31380.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;31380.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;31380.0;RED
exampleSignal6;-5020.0;0.0;31410.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;31410.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;31410.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;31410.0;GREEN
exampleSignal6;-5020.0;0.0;31440.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;31440.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;31440.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;31440.0;RED
exampleSignal6;-5020.0;0.0;31470.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;31470.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;31470.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;31470.0;GREEN
exampleSignal6;-5020.0;0.0;31500.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;31500.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;31500.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;31500.0;RED
exampleSignal6;-5020.0;0.0;31530.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;31530.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;31530.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;31530.0;GREEN
exampleSignal6;-5020.0;0.0;31560.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;31560.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;31560.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;31560.0;RED
exampleSignal6;-5020.0;0.0;31590.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;31590.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;31590.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;31590.0;GREEN
exampleSignal6;-5020.0;0.0;31620.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;31620.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;31620.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;31620.0;RED
exampleSignal6;-5020.0;0.0;31650.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;31650.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;31650.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;31650.0;GREEN
exampleSignal6;-5020.0;0.0;31680.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;31680.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;31680.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;31680.0;RED
exampleSignal6;-5020.0;0.0;31710.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;31710.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;31710.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;31710.0;GREEN
exampleSignal6;-5020.0;0.0;31740.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;31740.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;31740.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;31740.0;RED
exampleSignal6;-5020.0;0.0;31770.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;31770.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;31770.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;31770.0;GREEN
exampleSignal6;-5020.0;0.0;31800.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;31800.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;31800.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;31800.0;RED
exampleSignal6;-5020.0;0.0;31830.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;31830.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;31830.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;31830.0;GREEN
exampleSignal6;-5020.0;0.0;31860.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;31860.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;31860.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;31860.0;RED
exampleSignal6;-5020.0;0.0;31890.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;31890.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;31890.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;31890.0;GREEN
exampleSignal6;-5020.0;0.0;31920.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;31920.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;31920.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;31920.0;RED
exampleSignal6;-5020.0;0.0;31950.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;31950.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;31950.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;31950.0;GREEN
exampleSignal6;-5020.0;0.0;31980.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;31980.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;31980.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;31980.0;RED
exampleSignal6;-5020.0;0.0;32010.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;32010.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;32010.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;32010.0;GREEN
exampleSignal6;-5020.0;0.0;32040.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;32040.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;32040.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;32040.0;RED
exampleSignal6;-5020.0;0.0;32070.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;32070.0;RED
exampleSignal8;-3848.2198604982823;-3209.468547891686;32070.0;GREEN
exampleSignal9;-2516.8981394178213;-4324.453220139291;32070.0;GREEN
exampleSignal6;-5020.0;0.0;32100.0;GREEN
exampleSignal7;-4717.72973868487;-1707.7232010396222;32100.0;GREEN
exampleSignal8;-3848.2198604982823;-3209.468547891686;32100.0;RED
exampleSignal9;-2516.8981394178213;-4324.453220139291;32100.0;RED
exampleSignal6;-5020.0;0.0;32130.0;RED
exampleSignal7;-4717.72973868487;-1707.7232010396222;32130.0;RED
